,aggression,toxicity
143686,,1.0
143687,,1.0
143688,,1.0
143689,,1.0
143690,,1.0
143691,,0.4
143692,,1.0
143693,,1.0
143694,,1.0
143695,,1.0
143696,,1.0
143697,,0.8
143698,,0.8
143699,,1.0
143700,,1.0
143701,,1.0
143702,,1.0
143703,,0.8
143704,,1.0
143705,,1.0
143706,,0.8
143707,,1.0
143708,,1.0
143709,,1.0
143710,,1.0
143711,,1.0
143712,,1.0
143713,,1.0
143714,,0.8
143715,,1.0
143716,,0.8
143717,,1.0
143718,,1.0
143719,,1.0
143720,,0.2
143721,,0.8
143722,,0.2
143723,,1.0
143724,,0.8
143725,,0.2
143726,,1.0
143727,,0.8
143728,,1.0
143729,,1.0
143730,,1.0
143731,,0.6
143732,,1.0
143733,,1.0
143734,,1.0
143735,,0.2
143736,,0.6
143737,,0.8
143738,,0.4
143739,,1.0
143740,,1.0
143741,,1.0
143742,,0.8
143743,,0.8
143744,,1.0
143745,,1.0
143746,,1.0
143747,,1.0
143748,,1.0
143749,,1.0
143750,,1.0
143751,,0.2
143752,,1.0
143753,,0.4
143754,,1.0
143755,,1.0
143756,,1.0
143757,,1.0
143758,,1.0
143759,,1.0
143760,,1.0
143761,,1.0
143762,,1.0
143763,,1.0
143764,,0.8
143765,,1.0
143766,,0.8
143767,,1.0
143768,,1.0
143769,,0.4
143770,,1.0
143771,,1.0
143772,,1.0
143773,,1.0
143774,,1.0
143775,,0.0
143776,,1.0
143777,,0.6
143778,,1.0
143779,,1.0
143780,,0.3333333333333333
143781,,1.0
143782,,1.0
143783,,1.0
143784,,1.0
143785,,0.8
143786,,1.0
143787,,0.0
143788,,1.0
143789,,0.8
143790,,0.8
143791,,1.0
143792,,1.0
143793,,1.0
143794,,1.0
143795,,1.0
143796,,1.0
143797,,0.8
143798,,0.6
143799,,1.0
143800,,1.0
143801,,1.0
143802,,0.8
143803,,0.8
143804,,0.6
143805,,0.2
143806,,1.0
143807,,1.0
143808,,0.8
143809,,0.2
143810,,1.0
143811,,0.8
143812,,0.8
143813,,1.0
143814,,1.0
143815,,1.0
143816,,0.5555555555555556
143817,,0.8
143818,,1.0
143819,,0.2
143820,,1.0
143821,,1.0
143822,,0.8
143823,,1.0
143824,,0.8
143825,,1.0
143826,,0.7777777777777778
143827,,1.0
143828,,0.6
143829,,0.8
143830,,1.0
143831,,1.0
143832,,1.0
143833,,1.0
143834,,1.0
143835,,1.0
143836,,1.0
143837,,0.6
143838,,1.0
143839,,1.0
143840,,0.8
143841,,0.2
143842,,0.0
143843,,0.6
143844,,0.6
143845,,0.8
143846,,1.0
143847,,1.0
143848,,0.8
143849,,1.0
143850,,1.0
143851,,0.6
143852,,1.0
143853,,1.0
143854,,1.0
143855,,1.0
143856,,0.4
143857,,1.0
143858,,0.6
143859,,1.0
143860,,1.0
143861,,0.8
143862,,0.4
143863,,1.0
143864,,1.0
143865,,1.0
143866,,0.8
143867,,0.7777777777777778
143868,,0.4
143869,,1.0
143870,,0.4
143871,,1.0
143872,,1.0
143873,,0.8
143874,,1.0
143875,,0.6
143876,,0.4
143877,,0.8
143878,,1.0
143879,,0.4
143880,,0.4
143881,,1.0
143882,,1.0
143883,,0.2
143884,,1.0
143885,,0.6
143886,,1.0
143887,,0.4
143888,,0.6
143889,,1.0
143890,,1.0
143891,,1.0
143892,,1.0
143893,,1.0
143894,,0.8
143895,,0.4
143896,,1.0
143897,,0.2
143898,,1.0
143899,,0.4
143900,,1.0
143901,,1.0
143902,,0.8
143903,,1.0
143904,,0.2
143905,,1.0
143906,,1.0
143907,,1.0
143908,,1.0
143909,,0.8
143910,,0.6
143911,,1.0
143912,,1.0
143913,,0.8
143914,,0.8
143915,,1.0
143916,,0.8
143917,,0.6
143918,,0.8
143919,,0.8
143920,,0.8
143921,,1.0
143922,,0.8
143923,,1.0
143924,,1.0
143925,,1.0
143926,,0.4
143927,,1.0
143928,,0.4
143929,,0.8
143930,,1.0
143931,,1.0
143932,,1.0
143933,,1.0
143934,,1.0
143935,,0.8
143936,,1.0
143937,,1.0
143938,,1.0
143939,,1.0
143940,,0.2
143941,,1.0
143942,,1.0
143943,,0.8
143944,,1.0
143945,,0.8
143946,,1.0
143947,,1.0
143948,,1.0
143949,,0.2
143950,,1.0
143951,,1.0
143952,,1.0
143953,,1.0
143954,,1.0
143955,,1.0
143956,,1.0
143957,,1.0
143958,,1.0
143959,,1.0
143960,,1.0
143961,,1.0
143962,,0.6
143963,,1.0
143964,,1.0
143965,,0.4
143966,,1.0
143967,,1.0
143968,,0.2
143969,,0.4
143970,,1.0
143971,,1.0
143972,,0.8
143973,,0.4
143974,,1.0
143975,,1.0
143976,,1.0
143977,,0.6
143978,,0.8
143979,,0.6
143980,,0.4
143981,,1.0
143982,,0.0
143983,,0.6
143984,,0.6
143985,,0.2
143986,,0.6
143987,,0.8
143988,,0.6
143989,,0.8
143990,,0.8
143991,,1.0
143992,,1.0
143993,,0.0
143994,,0.4
143995,,1.0
143996,,0.8
143997,,1.0
143998,,1.0
143999,,1.0
144000,,1.0
144001,,0.8
144002,,1.0
144003,,1.0
144004,,1.0
144005,,1.0
144006,,0.8
144007,,0.2
144008,,0.6
144009,,1.0
144010,,0.4
144011,,0.8
144012,,1.0
144013,,1.0
144014,,1.0
144015,,0.8
144016,,0.8
144017,,1.0
144018,,0.8
144019,,1.0
144020,,0.8
144021,,0.8
144022,,0.8
144023,,1.0
144024,,1.0
144025,,1.0
144026,,1.0
144027,,1.0
144028,,1.0
144029,,1.0
144030,,1.0
144031,,0.8
144032,,1.0
144033,,0.8
144034,,0.8
144035,,1.0
144036,,1.0
144037,,0.8
144038,,1.0
144039,,1.0
144040,,1.0
144041,,1.0
144042,,1.0
144043,,1.0
144044,,1.0
144045,,0.6
144046,,0.6
144047,,1.0
144048,,1.0
144049,,0.8
144050,,1.0
144051,,1.0
144052,,1.0
144053,,1.0
144054,,1.0
144055,,1.0
144056,,1.0
144057,,1.0
144058,,1.0
144059,,0.8
144060,,1.0
144061,,1.0
144062,,1.0
144063,,0.6
144064,,1.0
144065,,1.0
144066,,1.0
144067,,0.2
144068,,1.0
144069,,1.0
144070,,0.6
144071,,1.0
144072,,1.0
144073,,0.8181818181818182
144074,,0.6
144075,,1.0
144076,,1.0
144077,,1.0
144078,,1.0
144079,,0.8
144080,,1.0
144081,,0.8
144082,,1.0
144083,,0.8
144084,,1.0
144085,,1.0
144086,,0.8
144087,,1.0
144088,,1.0
144089,,1.0
144090,,1.0
144091,,1.0
144092,,0.6
144093,,1.0
144094,,0.8
144095,,1.0
144096,,1.0
144097,,1.0
144098,,0.8
144099,,1.0
144100,,1.0
144101,,0.8
144102,,1.0
144103,,1.0
144104,,1.0
144105,,0.4
144106,,1.0
144107,,1.0
144108,,1.0
144109,,1.0
144110,,0.45454545454545453
144111,,1.0
144112,,1.0
144113,,1.0
144114,,1.0
144115,,0.4
144116,,1.0
144117,,0.6
144118,,0.4
144119,,1.0
144120,,1.0
144121,,1.0
144122,,1.0
144123,,0.8
144124,,1.0
144125,,1.0
144126,,1.0
144127,,1.0
144128,,0.4
144129,,0.8
144130,,1.0
144131,,1.0
144132,,1.0
144133,,1.0
144134,,1.0
144135,,0.6
144136,,0.6
144137,,1.0
144138,,1.0
144139,,1.0
144140,,1.0
144141,,1.0
144142,,0.8
144143,,1.0
144144,,0.8
144145,,1.0
144146,,1.0
144147,,0.8
144148,,0.8
144149,,0.4
144150,,1.0
144151,,1.0
144152,,1.0
144153,,1.0
144154,,0.8
144155,,0.8
144156,,1.0
144157,,0.8181818181818182
144158,,1.0
144159,,0.8
144160,,1.0
144161,,1.0
144162,,1.0
144163,,0.8
144164,,0.8
144165,,1.0
144166,,0.0
144167,,0.8
144168,,0.8
144169,,0.8
144170,,1.0
144171,,1.0
144172,,1.0
144173,,1.0
144174,,1.0
144175,,1.0
144176,,1.0
144177,,1.0
144178,,0.8
144179,,1.0
144180,,1.0
144181,,1.0
144182,,0.8
144183,,0.6
144184,,0.2
144185,,1.0
144186,,1.0
144187,,1.0
144188,,1.0
144189,,1.0
144190,,1.0
144191,,1.0
144192,,1.0
144193,,1.0
144194,,1.0
144195,,0.6
144196,,0.8
144197,,1.0
144198,,0.8
144199,,0.8
144200,,1.0
144201,,0.8
144202,,1.0
144203,,1.0
144204,,1.0
144205,,1.0
144206,,0.2
144207,,1.0
144208,,1.0
144209,,1.0
144210,,0.4
144211,,0.8
144212,,1.0
144213,,1.0
144214,,1.0
144215,,0.8
144216,,1.0
144217,,1.0
144218,,1.0
144219,,1.0
144220,,1.0
144221,,1.0
144222,,0.0
144223,,0.0
144224,,1.0
144225,,1.0
144226,,0.2
144227,,0.4
144228,,1.0
144229,,0.6
144230,,1.0
144231,,0.8
144232,,1.0
144233,,1.0
144234,,1.0
144235,,1.0
144236,,1.0
144237,,0.8
144238,,0.8
144239,,0.2
144240,,1.0
144241,,0.8
144242,,0.8
144243,,0.8
144244,,1.0
144245,,1.0
144246,,0.2
144247,,0.6
144248,,1.0
144249,,0.8
144250,,1.0
144251,,1.0
144252,,0.8
144253,,1.0
144254,,1.0
144255,,1.0
144256,,0.2
144257,,1.0
144258,,1.0
144259,,0.2
144260,,1.0
144261,,0.8
144262,,1.0
144263,,0.6
144264,,1.0
144265,,1.0
144266,,0.6
144267,,0.6
144268,,0.8
144269,,0.6
144270,,1.0
144271,,0.4
144272,,1.0
144273,,1.0
144274,,0.8
144275,,1.0
144276,,1.0
144277,,0.8
144278,,0.6
144279,,0.8
144280,,0.0
144281,,1.0
144282,,1.0
144283,,1.0
144284,,1.0
144285,,0.8
144286,,0.8
144287,,1.0
144288,,1.0
144289,,1.0
144290,,0.6
144291,,0.8
144292,,1.0
144293,,0.4
144294,,0.8
144295,,1.0
144296,,0.2
144297,,1.0
144298,,1.0
144299,,0.8
144300,,1.0
144301,,0.4
144302,,0.8
144303,,0.8
144304,,1.0
144305,,1.0
144306,,0.6
144307,,1.0
144308,,1.0
144309,,1.0
144310,,1.0
144311,,1.0
144312,,1.0
144313,,0.4
144314,,1.0
144315,,0.8
144316,,1.0
144317,,0.4
144318,,1.0
144319,,0.8
144320,,1.0
144321,,1.0
144322,,0.6
144323,,0.4
144324,,1.0
144325,,1.0
144326,,1.0
144327,,1.0
144328,,1.0
144329,,0.8
144330,,0.8
144331,,1.0
144332,,0.8
144333,,1.0
144334,,1.0
144335,,1.0
144336,,0.2
144337,,1.0
144338,,0.6
144339,,1.0
144340,,1.0
144341,,1.0
144342,,0.8
144343,,0.4
144344,,1.0
144345,,1.0
144346,,0.8
144347,,0.4
144348,,1.0
144349,,1.0
144350,,1.0
144351,,0.6
144352,,0.6
144353,,1.0
144354,,1.0
144355,,1.0
144356,,1.0
144357,,0.8
144358,,1.0
144359,,1.0
144360,,0.8461538461538461
144361,,0.8
144362,,1.0
144363,,0.6
144364,,1.0
144365,,1.0
144366,,1.0
144367,,0.6
144368,,1.0
144369,,1.0
144370,,0.2
144371,,0.8
144372,,1.0
144373,,0.8
144374,,1.0
144375,,1.0
144376,,1.0
144377,,1.0
144378,,1.0
144379,,1.0
144380,,0.6
144381,,1.0
144382,,1.0
144383,,1.0
144384,,1.0
144385,,1.0
144386,,1.0
144387,,1.0
144388,,1.0
144389,,1.0
144390,,1.0
144391,,1.0
144392,,1.0
144393,,1.0
144394,,0.6
144395,,0.8
144396,,1.0
144397,,0.4
144398,,1.0
144399,,1.0
144400,,1.0
144401,,0.6
144402,,1.0
144403,,0.2
144404,,0.4
144405,,1.0
144406,,1.0
144407,,0.6
144408,,1.0
144409,,0.8
144410,,0.8
144411,,1.0
144412,,1.0
144413,,0.8
144414,,0.6
144415,,1.0
144416,,1.0
144417,,1.0
144418,,1.0
144419,,1.0
144420,,0.2
144421,,0.8
144422,,0.8
144423,,0.8
144424,,0.8
144425,,1.0
144426,,1.0
144427,,1.0
144428,,0.2
144429,,0.8
144430,,1.0
144431,,1.0
144432,,1.0
144433,,1.0
144434,,1.0
144435,,0.8
144436,,1.0
144437,,0.8
144438,,1.0
144439,,1.0
144440,,1.0
144441,,1.0
144442,,1.0
144443,,0.2
144444,,1.0
144445,,0.6
144446,,0.6
144447,,1.0
144448,,0.8
144449,,0.8
144450,,0.8
144451,,0.6
144452,,1.0
144453,,1.0
144454,,1.0
144455,,1.0
144456,,1.0
144457,,1.0
144458,,0.6
144459,,1.0
144460,,0.8
144461,,1.0
144462,,0.8
144463,,1.0
144464,,1.0
144465,,0.8
144466,,1.0
144467,,0.4
144468,,1.0
144469,,0.8
144470,,1.0
144471,,0.6
144472,,1.0
144473,,0.2
144474,,1.0
144475,,1.0
144476,,1.0
144477,,1.0
144478,,1.0
144479,,0.8
144480,,1.0
144481,,0.4
144482,,1.0
144483,,0.4
144484,,1.0
144485,,1.0
144486,,0.8
144487,,0.8
144488,,0.8
144489,,1.0
144490,,1.0
144491,,1.0
144492,,1.0
144493,,1.0
144494,,1.0
144495,,0.4
144496,,0.6
144497,,0.0
144498,,1.0
144499,,0.2
144500,,0.8
144501,,0.8
144502,,0.6
144503,,0.6
144504,,0.4
144505,,0.8
144506,,1.0
144507,,1.0
144508,,1.0
144509,,1.0
144510,,1.0
144511,,0.2
144512,,0.4
144513,,0.2
144514,,0.8
144515,,1.0
144516,,1.0
144517,,1.0
144518,,1.0
144519,,0.8
144520,,1.0
144521,,1.0
144522,,0.8
144523,,1.0
144524,,1.0
144525,,1.0
144526,,1.0
144527,,1.0
144528,,0.8
144529,,1.0
144530,,0.8
144531,,0.8
144532,,0.2
144533,,0.6
144534,,0.8
144535,,0.8
144536,,0.6
144537,,0.8
144538,,1.0
144539,,1.0
144540,,1.0
144541,,0.8
144542,,1.0
144543,,1.0
144544,,0.8
144545,,0.2
144546,,1.0
144547,,1.0
144548,,1.0
144549,,1.0
144550,,0.2
144551,,1.0
144552,,0.8
144553,,1.0
144554,,1.0
144555,,1.0
144556,,1.0
144557,,1.0
144558,,0.8
144559,,1.0
144560,,1.0
144561,,1.0
144562,,0.8
144563,,0.6
144564,,0.0
144565,,0.4
144566,,1.0
144567,,0.8
144568,,1.0
144569,,0.6
144570,,1.0
144571,,1.0
144572,,1.0
144573,,0.8
144574,,0.4
144575,,1.0
144576,,1.0
144577,,0.8
144578,,0.6
144579,,0.8
144580,,1.0
144581,,1.0
144582,,1.0
144583,,0.8
144584,,0.6
144585,,0.6
144586,,0.6
144587,,0.0
144588,,0.6
144589,,0.6
144590,,1.0
144591,,1.0
144592,,1.0
144593,,1.0
144594,,1.0
144595,,0.8
144596,,1.0
144597,,0.8
144598,,0.6
144599,,0.09090909090909091
144600,,1.0
144601,,1.0
144602,,1.0
144603,,1.0
144604,,1.0
144605,,1.0
144606,,1.0
144607,,0.8
144608,,0.8
144609,,0.8
144610,,0.4
144611,,1.0
144612,,1.0
144613,,1.0
144614,,0.8
144615,,1.0
144616,,1.0
144617,,0.4
144618,,0.6
144619,,0.8
144620,,1.0
144621,,1.0
144622,,0.8
144623,,1.0
144624,,0.8
144625,,1.0
144626,,1.0
144627,,1.0
144628,,1.0
144629,,0.7777777777777778
144630,,1.0
144631,,1.0
144632,,0.6
144633,,0.8
144634,,1.0
144635,,0.8
144636,,1.0
144637,,1.0
144638,,1.0
144639,,1.0
144640,,1.0
144641,,1.0
144642,,1.0
144643,,1.0
144644,,0.8
144645,,1.0
144646,,1.0
144647,,1.0
144648,,1.0
144649,,1.0
144650,,0.6
144651,,0.8
144652,,0.6
144653,,0.8
144654,,1.0
144655,,1.0
144656,,1.0
144657,,1.0
144658,,1.0
144659,,0.6
144660,,1.0
144661,,0.2
144662,,0.8
144663,,0.6
144664,,0.6
144665,,0.8
144666,,1.0
144667,,1.0
144668,,0.8
144669,,1.0
144670,,1.0
144671,,1.0
144672,,1.0
144673,,0.8
144674,,1.0
144675,,0.2727272727272727
144676,,0.8
144677,,1.0
144678,,1.0
144679,,1.0
144680,,1.0
144681,,1.0
144682,,1.0
144683,,1.0
144684,,1.0
144685,,1.0
144686,,1.0
144687,,1.0
144688,,0.8
144689,,0.6
144690,,0.2
144691,,1.0
144692,,1.0
144693,,1.0
144694,,0.2
144695,,0.6
144696,,1.0
144697,,0.6
144698,,0.6
144699,,1.0
144700,,1.0
144701,,1.0
144702,,1.0
144703,,0.8
144704,,1.0
144705,,1.0
144706,,0.8
144707,,1.0
144708,,1.0
144709,,1.0
144710,,1.0
144711,,0.4
144712,,1.0
144713,,0.8
144714,,0.2
144715,,1.0
144716,,0.8
144717,,1.0
144718,,0.8
144719,,1.0
144720,,0.8
144721,,1.0
144722,,0.2
144723,,1.0
144724,,1.0
144725,,0.0
144726,,0.8
144727,,0.2
144728,,1.0
144729,,0.0
144730,,1.0
144731,,0.8
144732,,1.0
144733,,1.0
144734,,1.0
144735,,1.0
144736,,1.0
144737,,1.0
144738,,0.8
144739,,1.0
144740,,1.0
144741,,1.0
144742,,0.4
144743,,1.0
144744,,0.8
144745,,1.0
144746,,0.8
144747,,0.6
144748,,0.2
144749,,1.0
144750,,0.6
144751,,0.6
144752,,1.0
144753,,1.0
144754,,0.2
144755,,0.8
144756,,0.7777777777777778
144757,,1.0
144758,,1.0
144759,,1.0
144760,,0.8
144761,,1.0
144762,,1.0
144763,,1.0
144764,,1.0
144765,,0.6363636363636364
144766,,1.0
144767,,1.0
144768,,0.8
144769,,1.0
144770,,1.0
144771,,0.6
144772,,0.2
144773,,1.0
144774,,0.2
144775,,1.0
144776,,1.0
144777,,0.6
144778,,1.0
144779,,0.6
144780,,0.6
144781,,1.0
144782,,0.6
144783,,1.0
144784,,0.8
144785,,0.4
144786,,1.0
144787,,0.8
144788,,1.0
144789,,0.8
144790,,0.8
144791,,1.0
144792,,1.0
144793,,1.0
144794,,0.8
144795,,1.0
144796,,1.0
144797,,1.0
144798,,1.0
144799,,1.0
144800,,0.8
144801,,0.6
144802,,0.8
144803,,1.0
144804,,0.8
144805,,1.0
144806,,0.8
144807,,1.0
144808,,0.6
144809,,1.0
144810,,0.8
144811,,1.0
144812,,0.8
144813,,1.0
144814,,1.0
144815,,1.0
144816,,1.0
144817,,1.0
144818,,1.0
144819,,1.0
144820,,1.0
144821,,1.0
144822,,1.0
144823,,1.0
144824,,0.8
144825,,0.4
144826,,1.0
144827,,0.8
144828,,1.0
144829,,0.2
144830,,1.0
144831,,1.0
144832,,1.0
144833,,1.0
144834,,1.0
144835,,1.0
144836,,1.0
144837,,1.0
144838,,1.0
144839,,1.0
144840,,1.0
144841,,1.0
144842,,0.6
144843,,1.0
144844,,0.6
144845,,1.0
144846,,1.0
144847,,1.0
144848,,1.0
144849,,0.8
144850,,1.0
144851,,1.0
144852,,0.8
144853,,1.0
144854,,0.8
144855,,1.0
144856,,0.8
144857,,1.0
144858,,1.0
144859,,1.0
144860,,0.8
144861,,1.0
144862,,1.0
144863,,1.0
144864,,1.0
144865,,0.8
144866,,0.8
144867,,1.0
144868,,1.0
144869,,1.0
144870,,1.0
144871,,1.0
144872,,1.0
144873,,1.0
144874,,0.8
144875,,0.8
144876,,1.0
144877,,1.0
144878,,1.0
144879,,1.0
144880,,0.0
144881,,0.9
144882,,0.6
144883,,1.0
144884,,1.0
144885,,1.0
144886,,0.8
144887,,0.4
144888,,0.8
144889,,1.0
144890,,1.0
144891,,1.0
144892,,1.0
144893,,0.4
144894,,0.0
144895,,1.0
144896,,0.4
144897,,1.0
144898,,0.8
144899,,0.8
144900,,1.0
144901,,1.0
144902,,1.0
144903,,1.0
144904,,1.0
144905,,0.8
144906,,0.8
144907,,1.0
144908,,1.0
144909,,1.0
144910,,0.8
144911,,1.0
144912,,1.0
144913,,0.8
144914,,0.8
144915,,1.0
144916,,1.0
144917,,1.0
144918,,1.0
144919,,0.0
144920,,1.0
144921,,1.0
144922,,0.6
144923,,1.0
144924,,1.0
144925,,1.0
144926,,1.0
144927,,1.0
144928,,1.0
144929,,1.0
144930,,1.0
144931,,0.6
144932,,1.0
144933,,0.6
144934,,1.0
144935,,0.8
144936,,1.0
144937,,1.0
144938,,0.6
144939,,0.6
144940,,1.0
144941,,0.8
144942,,1.0
144943,,1.0
144944,,0.6
144945,,0.6
144946,,0.8
144947,,0.4
144948,,0.8
144949,,1.0
144950,,0.6
144951,,1.0
144952,,1.0
144953,,0.6
144954,,1.0
144955,,0.8
144956,,1.0
144957,,0.6
144958,,0.8
144959,,0.8
144960,,1.0
144961,,0.8
144962,,1.0
144963,,1.0
144964,,1.0
144965,,1.0
144966,,0.6
144967,,1.0
144968,,0.8
144969,,1.0
144970,,0.6
144971,,0.4
144972,,1.0
144973,,1.0
144974,,1.0
144975,,1.0
144976,,0.4
144977,,1.0
144978,,1.0
144979,,1.0
144980,,0.6
144981,,0.8
144982,,1.0
144983,,1.0
144984,,1.0
144985,,1.0
144986,,0.6
144987,,0.6
144988,,1.0
144989,,1.0
144990,,1.0
144991,,1.0
144992,,0.0
144993,,1.0
144994,,0.8
144995,,1.0
144996,,0.8
144997,,1.0
144998,,0.4
144999,,0.8
145000,,0.8
145001,,0.6
145002,,1.0
145003,,0.8
145004,,1.0
145005,,1.0
145006,,0.4
145007,,1.0
145008,,1.0
145009,,1.0
145010,,0.2
145011,,0.2
145012,,1.0
145013,,1.0
145014,,0.8
145015,,0.6
145016,,1.0
145017,,0.8
145018,,1.0
145019,,1.0
145020,,1.0
145021,,1.0
145022,,0.8
145023,,1.0
145024,,1.0
145025,,1.0
145026,,1.0
145027,,1.0
145028,,1.0
145029,,1.0
145030,,0.6
145031,,1.0
145032,,1.0
145033,,1.0
145034,,0.6
145035,,0.4
145036,,1.0
145037,,1.0
145038,,0.4
145039,,1.0
145040,,1.0
145041,,0.8
145042,,1.0
145043,,1.0
145044,,0.6
145045,,1.0
145046,,0.8
145047,,1.0
145048,,0.2
145049,,1.0
145050,,1.0
145051,,0.45454545454545453
145052,,0.6
145053,,1.0
145054,,0.8
145055,,0.2
145056,,0.8
145057,,1.0
145058,,1.0
145059,,0.6
145060,,1.0
145061,,1.0
145062,,1.0
145063,,0.8
145064,,1.0
145065,,1.0
145066,,1.0
145067,,0.2
145068,,0.2
145069,,0.2
145070,,0.8
145071,,0.8
145072,,1.0
145073,,1.0
145074,,1.0
145075,,0.4
145076,,0.8
145077,,1.0
145078,,0.0
145079,,1.0
145080,,0.5555555555555556
145081,,1.0
145082,,1.0
145083,,0.8
145084,,0.4
145085,,0.4
145086,,1.0
145087,,1.0
145088,,0.6
145089,,0.8
145090,,0.6
145091,,0.2
145092,,0.0
145093,,1.0
145094,,0.4
145095,,1.0
145096,,1.0
145097,,1.0
145098,,0.8
145099,,0.3333333333333333
145100,,0.0
145101,,0.8
145102,,0.8
145103,,1.0
145104,,0.8
145105,,1.0
145106,,1.0
145107,,1.0
145108,,1.0
145109,,1.0
145110,,1.0
145111,,1.0
145112,,1.0
145113,,1.0
145114,,1.0
145115,,1.0
145116,,1.0
145117,,1.0
145118,,1.0
145119,,0.8
145120,,1.0
145121,,0.8
145122,,1.0
145123,,0.6
145124,,1.0
145125,,1.0
145126,,1.0
145127,,0.8
145128,,1.0
145129,,1.0
145130,,1.0
145131,,1.0
145132,,1.0
145133,,0.4
145134,,1.0
145135,,1.0
145136,,1.0
145137,,0.8
145138,,0.8
145139,,1.0
145140,,0.6
145141,,1.0
145142,,0.8
145143,,1.0
145144,,1.0
145145,,0.6
145146,,0.2
145147,,1.0
145148,,0.4
145149,,0.4
145150,,1.0
145151,,0.4
145152,,0.2
145153,,0.6
145154,,0.6
145155,,0.4
145156,,1.0
145157,,0.7777777777777778
145158,,1.0
145159,,1.0
145160,,0.8
145161,,1.0
145162,,0.6
145163,,1.0
145164,,1.0
145165,,0.8
145166,,0.8
145167,,1.0
145168,,1.0
145169,,1.0
145170,,1.0
145171,,1.0
145172,,0.6
145173,,0.8
145174,,1.0
145175,,1.0
145176,,1.0
145177,,1.0
145178,,1.0
145179,,1.0
145180,,0.8
145181,,1.0
145182,,0.2
145183,,0.0
145184,,0.2
145185,,1.0
145186,,1.0
145187,,1.0
145188,,1.0
145189,,0.0
145190,,1.0
145191,,1.0
145192,,1.0
145193,,0.8
145194,,0.0
145195,,1.0
145196,,0.8
145197,,0.2
145198,,0.8
145199,,1.0
145200,,1.0
145201,,0.0
145202,,1.0
145203,,0.6
145204,,0.6
145205,,0.6
145206,,1.0
145207,,0.8
145208,,1.0
145209,,0.8
145210,,1.0
145211,,1.0
145212,,0.6
145213,,1.0
145214,,1.0
145215,,0.0
145216,,0.4
145217,,1.0
145218,,0.6
145219,,0.8
145220,,1.0
145221,,0.8
145222,,1.0
145223,,1.0
145224,,0.8461538461538461
145225,,1.0
145226,,0.6
145227,,1.0
145228,,0.8
145229,,0.0
145230,,1.0
145231,,0.8
145232,,0.2
145233,,1.0
145234,,0.8
145235,,1.0
145236,,1.0
145237,,0.2
145238,,0.2
145239,,1.0
145240,,0.0
145241,,1.0
145242,,1.0
145243,,0.2
145244,,1.0
145245,,0.8
145246,,0.4
145247,,0.4
145248,,0.2
145249,,1.0
145250,,0.8
145251,,0.8
145252,,0.8
145253,,1.0
145254,,1.0
145255,,0.8
145256,,1.0
145257,,0.8
145258,,1.0
145259,,0.4
145260,,0.8
145261,,1.0
145262,,0.8
145263,,0.8
145264,,1.0
145265,,0.2
145266,,1.0
145267,,1.0
145268,,1.0
145269,,1.0
145270,,1.0
145271,,1.0
145272,,1.0
145273,,0.8
145274,,1.0
145275,,1.0
145276,,0.2
145277,,1.0
145278,,1.0
145279,,1.0
145280,,0.8
145281,,1.0
145282,,1.0
145283,,1.0
145284,,0.8
145285,,0.4
145286,,1.0
145287,,0.8
145288,,0.4
145289,,1.0
145290,,0.8
145291,,1.0
145292,,0.4
145293,,0.4
145294,,1.0
145295,,1.0
145296,,1.0
145297,,0.2
145298,,0.8
145299,,0.8
145300,,1.0
145301,,1.0
145302,,1.0
145303,,1.0
145304,,1.0
145305,,1.0
145306,,1.0
145307,,1.0
145308,,0.4
145309,,1.0
145310,,0.8
145311,,1.0
145312,,1.0
145313,,1.0
145314,,1.0
145315,,1.0
145316,,1.0
145317,,1.0
145318,,1.0
145319,,0.6
145320,,0.8
145321,,1.0
145322,,1.0
145323,,1.0
145324,,1.0
145325,,1.0
145326,,1.0
145327,,0.8
145328,,1.0
145329,,0.8
145330,,1.0
145331,,1.0
145332,,1.0
145333,,1.0
145334,,0.8
145335,,1.0
145336,,0.8
145337,,1.0
145338,,1.0
145339,,1.0
145340,,0.6
145341,,1.0
145342,,1.0
145343,,0.2
145344,,1.0
145345,,0.8
145346,,1.0
145347,,1.0
145348,,1.0
145349,,0.8
145350,,1.0
145351,,0.8
145352,,0.2
145353,,0.8
145354,,1.0
145355,,1.0
145356,,1.0
145357,,1.0
145358,,1.0
145359,,1.0
145360,,1.0
145361,,1.0
145362,,1.0
145363,,0.6
145364,,1.0
145365,,0.8
145366,,0.8
145367,,1.0
145368,,0.2
145369,,1.0
145370,,0.0
145371,,0.2
145372,,0.0
145373,,0.4
145374,,1.0
145375,,1.0
145376,,1.0
145377,,1.0
145378,,0.2
145379,,0.8
145380,,1.0
145381,,1.0
145382,,1.0
145383,,0.6
145384,,0.4
145385,,1.0
145386,,1.0
145387,,1.0
145388,,1.0
145389,,0.6
145390,,1.0
145391,,0.4
145392,,1.0
145393,,1.0
145394,,1.0
145395,,1.0
145396,,1.0
145397,,0.2
145398,,1.0
145399,,1.0
145400,,0.4
145401,,1.0
145402,,1.0
145403,,0.8
145404,,1.0
145405,,1.0
145406,,1.0
145407,,1.0
145408,,1.0
145409,,1.0
145410,,0.8
145411,,1.0
145412,,0.6
145413,,1.0
145414,,1.0
145415,,0.8
145416,,0.8
145417,,0.6
145418,,0.8
145419,,1.0
145420,,1.0
145421,,0.8
145422,,0.8
