,worker_id,gender,english_first_language,age_group,education,ratio
2703,1627,female,0,18-30,masters,0.1550925925925926
2704,293,male,1,18-30,bachelors,0.15602836879432624
2705,456,male,0,18-30,professional,0.1382488479262673
2706,3085,male,0,30-45,hs,0.09808612440191387
2707,1745,male,0,18-30,hs,0.06526806526806526
2708,2117,male,0,18-30,bachelors,0.1388888888888889
2709,1953,male,0,18-30,bachelors,0.07242990654205607
2710,4237,male,1,30-45,bachelors,0.05555555555555555
2711,2272,male,1,18-30,professional,0.07276995305164319
2712,4161,male,0,30-45,bachelors,0.49230769230769234
2713,1997,male,0,18-30,bachelors,0.13073394495412843
2714,4015,male,0,18-30,hs,0.1550925925925926
2715,2047,female,0,30-45,bachelors,0.24882629107981222
2716,1480,female,0,30-45,bachelors,0.19858156028368795
2717,856,female,0,30-45,bachelors,0.19466666666666665
2718,2144,female,0,30-45,masters,0.2069767441860465
2719,631,male,0,30-45,bachelors,0.20853080568720378
2720,1975,male,1,30-45,bachelors,0.10904872389791183
2721,514,male,0,18-30,bachelors,0.12133891213389121
2722,2035,male,0,18-30,masters,0.07517084282460136
2723,2551,male,0,,bachelors,0.2014218009478673
2724,4092,female,1,30-45,hs,0.11764705882352941
2725,4055,male,0,18-30,hs,0.09004739336492891
2726,2378,male,1,18-30,bachelors,0.11682242990654206
2727,3459,male,0,18-30,hs,0.11832946635730858
2728,1860,male,0,30-45,professional,0.0702576112412178
2729,2168,male,0,30-45,masters,0.3114754098360656
2730,3558,male,1,30-45,doctorate,0.1895734597156398
2731,824,female,1,45-60,bachelors,0.14788732394366197
2732,1750,male,0,45-60,masters,0.3617021276595745
2733,2650,male,0,30-45,some,0.12735849056603774
2734,3479,male,0,30-45,some,0.12149532710280374
2735,3023,male,0,30-45,professional,0.14782608695652175
2736,3196,male,1,18-30,masters,0.12324929971988796
2737,2580,male,1,30-45,hs,0.12028301886792453
2738,2625,male,0,30-45,hs,0.12412177985948478
2739,3638,male,0,45-60,hs,0.05963302752293578
2740,3659,female,0,18-30,hs,0.2981220657276995
2741,2502,female,0,18-30,professional,0.07819905213270142
2742,1312,male,1,Under 18,hs,0.09133489461358314
2743,745,female,0,45-60,masters,0.12307692307692308
2744,266,male,0,18-30,bachelors,0.1623931623931624
2745,3862,male,0,18-30,bachelors,0.0794392523364486
2746,3973,male,0,30-45,masters,0.12941176470588237
2747,1654,male,0,18-30,professional,0.2482758620689655
2748,3367,male,1,30-45,professional,0.10843373493975904
2749,759,male,0,45-60,masters,0.11920529801324503
2750,2972,male,0,18-30,hs,0.15023474178403756
2751,2910,male,0,18-30,bachelors,0.11188811188811189
2752,546,female,1,18-30,bachelors,0.10141509433962265
2753,928,male,0,18-30,bachelors,0.11316397228637413
2754,2613,female,1,18-30,some,0.1619047619047619
2755,4054,male,0,18-30,bachelors,0.16312056737588654
2756,2612,female,0,45-60,professional,0.35185185185185186
2757,2129,male,0,18-30,professional,0.1056338028169014
2758,661,female,0,30-45,bachelors,0.21444201312910285
2759,2947,male,0,30-45,professional,0.2023529411764706
2760,3868,male,0,18-30,bachelors,0.12559241706161137
2761,1362,male,0,30-45,professional,0.2807017543859649
2762,2741,male,1,Under 18,hs,0.1339712918660287
2763,969,male,0,18-30,masters,0.11504424778761062
2764,2763,male,0,30-45,professional,0.17777777777777778
2765,3113,female,1,30-45,bachelors,0.1566265060240964
2766,2519,male,0,45-60,bachelors,0.09862385321100918
2767,2094,male,0,18-30,hs,0.16589861751152074
2768,2604,male,1,30-45,hs,0.08120649651972157
2769,3464,male,0,18-30,bachelors,0.11031175059952038
2770,3531,male,1,18-30,bachelors,0.12903225806451613
2771,1797,male,0,45-60,professional,0.0861244019138756
2772,1578,female,0,18-30,bachelors,0.07819905213270142
2773,705,male,0,18-30,professional,0.12903225806451613
2774,4124,male,0,18-30,bachelors,0.14553990610328638
2775,2066,male,0,30-45,bachelors,0.12731481481481483
2776,669,female,0,18-30,bachelors,0.07547169811320754
2777,2656,male,0,18-30,bachelors,0.19861431870669746
2778,1869,male,0,30-45,hs,0.15296803652968036
2779,2720,male,1,18-30,hs,0.12
2780,2641,male,0,30-45,hs,0.6111111111111112
2781,1606,male,0,30-45,hs,0.08604651162790698
2782,1400,female,0,45-60,hs,0.16475972540045766
2783,2614,female,1,18-30,professional,0.15267175572519084
2784,1216,male,0,30-45,hs,0.09425287356321839
2785,3512,female,0,18-30,bachelors,0.1191588785046729
2786,2133,male,0,18-30,bachelors,0.2714285714285714
2787,4230,male,0,18-30,hs,0.18072289156626506
2788,1657,male,0,18-30,some,0.06839622641509434
2789,3140,male,0,18-30,bachelors,0.10623556581986143
2790,2669,male,0,18-30,masters,0.1543778801843318
2791,1212,male,0,30-45,masters,0.12831858407079647
2792,363,male,0,18-30,bachelors,0.10217391304347827
2793,2877,male,0,18-30,bachelors,0.1794871794871795
2794,2283,male,0,30-45,hs,0.09930715935334873
2795,2373,female,0,30-45,bachelors,0.1875
2796,3498,male,0,30-45,hs,0.125
2797,3763,male,1,18-30,bachelors,0.26146788990825687
2798,4216,male,0,30-45,professional,0.08571428571428572
2799,3045,female,0,18-30,bachelors,0.10854503464203233
2800,4198,male,0,30-45,professional,0.13975155279503104
2801,3536,female,0,18-30,hs,0.13679245283018868
2802,4202,male,0,30-45,hs,0.17647058823529413
2803,224,male,0,18-30,bachelors,0.12873563218390804
2804,3110,male,0,18-30,bachelors,0.09174311926605505
2805,4080,female,0,Over 60,hs,0.08571428571428572
2806,452,male,0,18-30,bachelors,0.08262108262108261
2807,4300,female,1,18-30,bachelors,
2808,3323,male,0,,masters,0.10823529411764705
2809,2985,male,0,30-45,bachelors,0.3333333333333333
2810,2611,female,0,18-30,hs,0.14186046511627906
2811,2468,male,0,18-30,bachelors,0.10863509749303621
2812,1942,male,0,18-30,bachelors,0.16666666666666666
2813,2077,male,0,18-30,hs,0.11163895486935867
2814,3379,male,0,30-45,bachelors,0.29069767441860467
2815,2184,male,0,18-30,bachelors,0.21428571428571427
2816,3733,female,0,18-30,bachelors,0.20417633410672853
2817,523,female,0,,bachelors,0.07606263982102908
2818,1245,male,1,30-45,bachelors,0.09898477157360407
2819,3444,female,0,18-30,hs,0.1985981308411215
2820,2056,male,0,18-30,bachelors,0.13981042654028436
2821,3061,male,0,30-45,bachelors,0.11943793911007025
2822,2892,female,0,18-30,masters,0.0988235294117647
2823,2537,female,0,30-45,bachelors,0.17511520737327188
2824,591,male,0,30-45,masters,0.3474178403755869
2825,3595,male,0,18-30,masters,0.16
2826,654,male,0,30-45,professional,0.15789473684210525
2827,1541,female,0,Under 18,some,0.056338028169014086
2828,2771,male,0,18-30,professional,0.1392757660167131
2829,3300,female,0,30-45,bachelors,0.11926605504587157
2830,886,male,0,18-30,bachelors,0.11471861471861472
2831,3364,male,0,18-30,bachelors,0.0971563981042654
2832,2007,female,0,45-60,bachelors,0.2517482517482518
2833,3565,male,0,30-45,bachelors,0.1792452830188679
2834,3850,female,0,30-45,hs,0.13402061855670103
2835,108,male,0,30-45,professional,0.3029045643153527
2836,2498,female,0,30-45,bachelors,0.10141509433962265
2837,3129,male,0,30-45,bachelors,0.09006928406466513
2838,3262,male,0,30-45,professional,0.1445221445221445
2839,361,male,1,30-45,bachelors,0.15990453460620524
2840,3923,male,0,18-30,bachelors,0.07547169811320754
2841,965,female,0,30-45,hs,0.25272331154684097
2842,2465,male,0,18-30,masters,0.09490740740740741
2843,1935,male,0,45-60,professional,0.08604651162790698
2844,3692,male,0,18-30,professional,0.10161662817551963
2845,3704,female,0,18-30,hs,0.0851063829787234
2846,3772,male,1,18-30,some,0.16273584905660377
2847,2024,male,0,18-30,bachelors,0.09133489461358314
2848,2542,male,0,30-45,bachelors,0.1366742596810934
2849,1364,male,0,18-30,hs,0.09090909090909091
2850,2092,female,1,30-45,bachelors,0.14588235294117646
2851,1374,male,0,30-45,bachelors,0.15384615384615385
2852,3688,female,0,18-30,hs,0.08767123287671233
2853,4027,male,0,18-30,doctorate,0.10613207547169812
2854,4046,male,0,30-45,hs,0.3076923076923077
2855,4052,female,1,30-45,bachelors,0.29836829836829837
2856,1269,male,0,30-45,professional,0.07432432432432433
2857,3468,male,0,30-45,bachelors,0.11666666666666667
2858,3043,male,0,Under 18,hs,0.06983240223463687
2859,1679,male,1,18-30,bachelors,0.18823529411764706
2860,2759,male,0,18-30,hs,0.1425233644859813
2861,589,male,0,30-45,professional,0.07600950118764846
2862,1230,male,0,18-30,hs,0.10185185185185185
2863,356,female,0,30-45,hs,0.12933025404157045
2864,3612,male,0,30-45,hs,0.08644859813084112
2865,2629,male,0,30-45,bachelors,0.17288135593220338
2866,3822,female,0,45-60,hs,0.24
2867,4277,male,0,18-30,bachelors,0.08974358974358974
2868,2313,male,0,30-45,hs,0.25925925925925924
2869,2707,male,0,18-30,hs,0.2685851318944844
2870,1671,male,1,18-30,bachelors,0.10256410256410256
2871,3942,male,0,18-30,hs,0.13380281690140844
2872,3695,female,1,30-45,bachelors,0.29952830188679247
2873,2627,female,0,18-30,bachelors,0.09133489461358314
2874,1667,female,0,30-45,bachelors,0.2011173184357542
2875,949,female,0,30-45,hs,0.12672811059907835
2876,567,male,0,18-30,bachelors,0.13817330210772832
2877,1229,female,0,30-45,hs,0.11163895486935867
2878,3728,male,1,18-30,doctorate,0.107981220657277
2879,3978,male,1,18-30,bachelors,0.09219858156028368
2880,1575,female,1,18-30,hs,0.23877068557919623
2881,1796,female,0,,masters,0.07211538461538461
2882,3626,male,1,18-30,masters,0.08620689655172414
2883,2270,male,0,30-45,bachelors,0.18604651162790697
2884,4269,male,0,18-30,bachelors,0.12903225806451613
2885,2407,male,0,30-45,bachelors,0.18095238095238095
2886,4083,female,0,18-30,professional,0.40792540792540793
2887,2548,male,0,18-30,bachelors,0.2421875
2888,2220,male,1,,bachelors,0.05555555555555555
2889,2294,male,0,30-45,bachelors,0.11971830985915492
2890,4248,male,0,18-30,masters,0.13026819923371646
2891,1990,male,0,18-30,hs,0.053613053613053616
2892,2158,male,0,45-60,professional,0.13559322033898305
2893,1959,male,0,30-45,bachelors,0.06896551724137931
2894,2057,male,1,18-30,hs,0.11486486486486487
2895,1761,male,1,18-30,bachelors,0.10854503464203233
2896,2944,male,0,30-45,masters,0.1258741258741259
2897,756,male,0,30-45,masters,0.2222222222222222
2898,3277,female,0,,bachelors,0.20580474934036938
2899,2072,male,0,18-30,hs,0.3744075829383886
2900,3174,female,0,18-30,bachelors,0.04
2901,2684,female,1,18-30,bachelors,0.19483568075117372
2902,2715,female,0,18-30,bachelors,0.07494145199063232
2903,2128,female,0,18-30,bachelors,0.04895104895104895
2904,1749,female,0,18-30,bachelors,0.0947867298578199
2905,3218,female,0,18-30,bachelors,0.03480278422273782
2906,2912,male,0,,hs,0.046620046620046623
2907,3877,female,0,18-30,masters,0.027842227378190254
2908,3230,female,0,Under 18,some,0.1111111111111111
2909,3398,female,0,18-30,bachelors,0.25547445255474455
2910,3916,female,0,Under 18,hs,0.1728395061728395
2911,3867,female,0,18-30,bachelors,0.0944700460829493
2912,3214,female,0,18-30,hs,0.13114754098360656
2913,2099,female,0,18-30,hs,0.25060240963855424
2914,3798,female,0,18-30,hs,0.2964705882352941
2915,2952,female,0,18-30,hs,0.10930232558139535
2916,1766,female,0,,hs,0.2833333333333333
2917,3204,female,0,Under 18,hs,0.11943793911007025
2918,3208,female,1,Under 18,bachelors,0.1902552204176334
2919,1838,male,0,18-30,bachelors,0.24355971896955503
2920,3202,female,0,18-30,masters,0.17857142857142858
2921,1685,female,0,18-30,hs,0.17579908675799086
2922,2561,female,0,18-30,bachelors,0.18229166666666666
2923,2349,female,0,18-30,hs,0.15242494226327943
2924,3226,female,0,18-30,bachelors,0.17688679245283018
2925,3809,male,0,18-30,some,0.08705882352941176
2926,3866,female,1,18-30,bachelors,0.21395348837209302
2927,1101,female,0,18-30,hs,0.20794392523364486
2928,3211,female,0,18-30,hs,0.09219858156028368
2929,2710,female,0,Under 18,some,0.12268518518518519
2930,3227,female,0,18-30,bachelors,0.04481132075471698
2931,3200,female,1,18-30,bachelors,0.20649651972157773
2932,3216,female,0,18-30,hs,0.14651162790697675
2933,3403,male,0,18-30,some,0.18433179723502305
2934,3274,female,0,18-30,bachelors,0.22093023255813954
2935,3210,female,0,18-30,some,0.3025210084033613
2936,3217,female,0,18-30,bachelors,0.3160377358490566
2937,3231,female,0,18-30,hs,0.0947867298578199
2938,3229,female,0,18-30,hs,0.06279069767441861
2939,1122,female,0,18-30,bachelors,0.3811764705882353
2940,3199,female,0,18-30,hs,0.13740458015267176
2941,3228,female,0,18-30,bachelors,0.06896551724137931
2942,3381,male,0,Under 18,hs,0.08775981524249422
2943,3880,female,0,,hs,0.051643192488262914
2944,3219,female,0,,bachelors,0.08470588235294117
2945,3796,female,1,18-30,bachelors,0.16166281755196305
2946,2193,male,1,18-30,hs,0.05620608899297424
2947,3224,female,1,18-30,bachelors,0.08037825059101655
2948,3393,female,1,30-45,bachelors,0.15058823529411763
2949,3582,male,0,Under 18,some,0.16842105263157894
2950,392,female,0,18-30,bachelors,0.20520231213872833
2951,2943,female,0,,some,0.08430913348946135
2952,1095,female,0,18-30,bachelors,0.05128205128205128
2953,4094,female,0,18-30,hs,
2954,1271,male,0,18-30,bachelors,0.1111111111111111
2955,4268,male,0,18-30,hs,0.09090909090909091
2956,2285,male,0,18-30,bachelors,0.2988235294117647
2957,4093,female,0,18-30,bachelors,0.0990990990990991
2958,3119,female,0,18-30,hs,0.024154589371980676
2959,3989,female,0,18-30,bachelors,0.23255813953488372
2960,3358,male,0,18-30,some,0.2222222222222222
2961,3362,male,0,18-30,masters,0.0673076923076923
2962,2575,male,0,18-30,bachelors,0.0893854748603352
2963,4185,male,0,Under 18,masters,0.1598639455782313
2964,4159,male,1,30-45,bachelors,0.4164705882352941
2965,3800,male,0,18-30,hs,0.12857142857142856
2966,3414,female,0,18-30,bachelors,0.20047169811320756
2967,2327,male,0,Under 18,hs,0.09386281588447654
2968,2126,male,1,30-45,masters,0.11583924349881797
2969,3967,female,0,18-30,hs,0.016587677725118485
2970,2100,male,1,30-45,professional,0.10981308411214953
2971,4031,male,0,Under 18,bachelors,0.1702127659574468
2972,1097,male,1,18-30,professional,0.08139534883720931
2973,3907,male,0,,professional,0.09090909090909091
2974,2555,male,0,,professional,0.07373271889400922
2975,471,male,0,18-30,professional,0.09651474530831099
2976,2822,male,0,30-45,masters,0.17906976744186046
2977,4133,male,0,Under 18,bachelors,0.15384615384615385
2978,4218,male,1,18-30,hs,0.25
2979,4118,female,0,18-30,bachelors,0.16666666666666666
2980,3316,male,0,18-30,hs,0.1477832512315271
2981,4129,female,0,Under 18,bachelors,0.2426470588235294
2982,827,male,0,18-30,bachelors,0.07511737089201878
2983,3430,female,0,45-60,masters,0.22522522522522523
2984,3833,male,0,18-30,hs,0.20180722891566266
2985,3220,female,0,18-30,masters,0.5047169811320755
2986,3276,female,0,18-30,masters,0.30025445292620867
2987,4095,female,0,18-30,bachelors,0.046948356807511735
2988,1249,female,0,18-30,bachelors,0.04265402843601896
2989,3266,male,0,18-30,professional,0.028037383177570093
2990,3252,female,0,18-30,bachelors,0.3888888888888889
2991,1762,female,0,18-30,masters,0.22273781902552203
2992,1582,male,1,18-30,hs,0.11888111888111888
2993,3939,male,1,,hs,0.02050113895216401
2994,3246,female,1,,bachelors,0.06775700934579439
2995,3633,male,0,30-45,bachelors,0.1522248243559719
2996,3268,male,0,18-30,hs,0.12589073634204276
2997,3312,female,1,18-30,hs,0.09550561797752809
2998,1244,female,1,18-30,bachelors,0.2013888888888889
2999,828,male,1,18-30,hs,0.14823529411764705
3000,1250,female,0,18-30,hs,0.037296037296037296
3001,3920,male,1,18-30,hs,0.49764150943396224
3002,2871,female,0,18-30,bachelors,0.1347517730496454
3003,4271,female,0,,hs,0.16363636363636364
3004,4284,female,0,18-30,hs,0.23655913978494625
3005,3518,female,0,18-30,bachelors,0.11502347417840375
3006,4114,female,0,18-30,hs,0.1793103448275862
3007,4102,female,0,18-30,hs,0.17647058823529413
3008,4120,female,0,18-30,hs,0.5
3009,4112,female,0,18-30,bachelors,0.25263157894736843
3010,3981,female,0,18-30,masters,0.188
3011,4265,female,0,18-30,hs,0.09433962264150944
3012,4139,female,0,18-30,hs,0.15
3013,3936,female,0,18-30,hs,0.3617021276595745
3014,4115,female,0,18-30,hs,0.25925925925925924
3015,3962,female,0,18-30,hs,0.09433962264150944
3016,4296,male,0,30-45,bachelors,0.14814814814814814
3017,4279,female,0,18-30,hs,0.04721030042918455
3018,3831,male,0,,bachelors,0.21212121212121213
3019,4274,male,1,18-30,bachelors,0.09698996655518395
3020,3834,male,0,18-30,masters,0.06496519721577726
3021,3037,female,0,18-30,bachelors,0.21478060046189376
3022,3902,male,0,18-30,bachelors,0.11448598130841121
3023,2844,male,0,,hs,0.3685446009389671
3024,3925,male,0,18-30,hs,0.3049645390070922
3025,3306,female,0,18-30,some,0.107981220657277
3026,4020,male,0,30-45,hs,0.24475524475524477
3027,3021,female,0,18-30,bachelors,0.04481132075471698
3028,3188,female,0,,bachelors,0.31666666666666665
3029,3953,female,0,18-30,bachelors,0.34265734265734266
3030,3835,female,0,18-30,hs,0.22807017543859648
3031,1102,female,0,18-30,bachelors,0.2635294117647059
3032,572,female,0,18-30,hs,0.22562674094707522
3033,2358,female,0,18-30,hs,0.31100478468899523
3034,3258,female,0,18-30,bachelors,0.21241050119331742
3035,3251,female,0,18-30,bachelors,0.0675990675990676
3036,3894,male,0,18-30,bachelors,0.13333333333333333
3037,3244,female,0,18-30,hs,0.20140515222482436
3038,3260,female,0,18-30,hs,0.11058823529411765
3039,2897,female,0,18-30,bachelors,0.20422535211267606
3040,3254,male,0,18-30,bachelors,0.3136792452830189
3041,3383,female,0,18-30,hs,0.13192612137203166
3042,28,female,0,30-45,bachelors,0.11777301927194861
3043,3372,female,0,18-30,bachelors,0.1018957345971564
3044,3465,female,1,18-30,bachelors,0.2718676122931442
3045,3378,male,0,30-45,bachelors,0.2776470588235294
3046,3898,male,0,,hs,0.07692307692307693
3047,618,male,1,45-60,bachelors,0.10023310023310024
3048,3387,male,0,18-30,bachelors,0.12264150943396226
3049,4136,male,0,18-30,bachelors,0.13194444444444445
3050,4229,male,1,45-60,hs,0.125
3051,2262,female,0,18-30,hs,0.1152073732718894
3052,3976,male,0,18-30,bachelors,0.09966777408637874
3053,4147,male,0,30-45,bachelors,0.11363636363636363
3054,1978,male,0,18-30,bachelors,0.0630841121495327
3055,3983,female,0,18-30,hs,0.2912621359223301
3056,2862,male,0,18-30,bachelors,0.44651162790697674
3057,2957,female,0,18-30,bachelors,0.052995391705069124
3058,3354,female,0,18-30,hs,0.1358313817330211
3059,3388,female,0,18-30,bachelors,0.3879310344827586
3060,1479,female,0,30-45,masters,0.12589073634204276
3061,3236,male,0,18-30,hs,0.27816091954022987
3062,1806,male,0,,hs,0.20642201834862386
3063,2533,female,0,18-30,hs,0.24883720930232558
3064,3982,female,0,18-30,bachelors,0.26501766784452296
3065,3957,male,1,18-30,bachelors,0.08796296296296297
3066,1412,male,0,18-30,hs,0.10623556581986143
3067,3384,male,0,18-30,bachelors,0.11290322580645161
3068,3296,female,0,18-30,bachelors,0.046948356807511735
3069,1499,female,0,18-30,bachelors,0.0763888888888889
3070,3814,male,0,18-30,bachelors,0.19294117647058823
3071,3314,male,0,18-30,hs,0.3348623853211009
3072,2263,female,0,18-30,bachelors,0.13953488372093023
3073,1982,male,0,18-30,bachelors,0.15207373271889402
3074,3253,female,0,,masters,0.24407582938388625
3075,2911,female,0,,hs,0.07407407407407407
3076,3808,male,1,18-30,bachelors,0.025404157043879907
3077,1580,female,0,18-30,hs,0.10352941176470588
3078,2997,male,0,18-30,bachelors,0.1883720930232558
3079,2863,male,1,,masters,0.25586854460093894
3080,3956,male,0,18-30,hs,0.12956810631229235
3081,3391,male,1,18-30,bachelors,0.1087962962962963
3082,3371,male,1,18-30,bachelors,0.030303030303030304
3083,3340,male,0,18-30,bachelors,0.16666666666666666
3084,1563,male,0,18-30,hs,0.08196721311475409
3085,3356,male,0,18-30,hs,0.271889400921659
3086,1376,male,1,18-30,hs,0.16511627906976745
3087,4280,female,0,18-30,bachelors,0.1590909090909091
3088,2817,male,0,18-30,hs,0.10804597701149425
3089,3267,male,0,,masters,0.19534883720930232
3090,3271,male,0,,masters,0.1705607476635514
3091,3361,male,0,18-30,bachelors,0.08644859813084112
3092,709,male,0,Under 18,some,0.05841121495327103
3093,2413,female,1,Under 18,hs,0.37708830548926014
3094,1011,male,1,18-30,bachelors,0.036613272311212815
3095,3802,female,0,18-30,hs,0.18632075471698112
3096,3350,female,1,18-30,bachelors,0.31716417910447764
3097,4105,female,0,18-30,bachelors,0.7011494252873564
3098,3405,male,1,Under 18,hs,0.04081632653061224
3099,3960,male,0,18-30,bachelors,0.4795180722891566
3100,3342,male,0,18-30,bachelors,0.27906976744186046
3101,4177,male,0,18-30,bachelors,0.18902439024390244
3102,3022,male,1,18-30,bachelors,0.0069767441860465115
3103,4000,male,1,18-30,hs,0.05263157894736842
3104,4026,male,1,18-30,bachelors,0.05555555555555555
3105,3999,female,1,18-30,bachelors,0.22424242424242424
3106,4206,female,0,Over 60,bachelors,0.24822695035460993
3107,3438,male,1,18-30,bachelors,0.0498812351543943
3108,3185,male,0,18-30,hs,0.2534883720930233
3109,3963,male,1,18-30,bachelors,0.009411764705882352
3110,3347,male,0,18-30,bachelors,0.102803738317757
3111,4153,male,0,18-30,bachelors,0.14893617021276595
3112,2331,female,0,18-30,bachelors,0.3584905660377358
3113,3437,male,1,18-30,bachelors,0.014018691588785047
3114,3337,male,0,18-30,bachelors,0.049528301886792456
3115,3602,male,0,18-30,bachelors,0.018867924528301886
3116,3410,male,0,18-30,bachelors,0.13615023474178403
3117,4126,male,0,18-30,bachelors,0.20238095238095238
3118,3166,male,0,18-30,bachelors,0.01909307875894988
3119,2076,male,0,18-30,bachelors,0.009433962264150943
3120,1398,male,0,18-30,bachelors,0.1337719298245614
3121,4182,male,0,18-30,bachelors,0.19736842105263158
3122,2001,female,0,30-45,hs,0.1377952755905512
3123,1015,male,0,18-30,hs,0.2727272727272727
3124,921,female,0,18-30,hs,0.18287037037037038
3125,1222,female,1,30-45,bachelors,0.17995444191343962
3126,3460,female,0,Over 60,professional,0.2556179775280899
3127,1008,male,0,30-45,bachelors,0.07075471698113207
3128,1839,male,0,18-30,masters,0.1683673469387755
3129,4030,female,1,18-30,bachelors,0.054474708171206226
3130,2721,female,0,45-60,hs,0.09579439252336448
3131,2333,male,0,30-45,bachelors,0.06279069767441861
3132,2898,female,0,18-30,professional,0.08120649651972157
3133,3946,male,0,,bachelors,0.1163895486935867
3134,4186,male,0,,hs,0.054901960784313725
3135,3020,male,0,,hs,0.01904761904761905
3136,3812,male,0,30-45,masters,0.11682242990654206
3137,3321,male,0,Under 18,hs,0.1004566210045662
3138,3861,female,0,Under 18,hs,0.12903225806451613
3139,1147,female,1,30-45,hs,0.2302325581395349
3140,359,female,0,18-30,bachelors,0.09744779582366589
3141,2848,male,0,18-30,masters,0.08333333333333333
3142,4171,male,0,18-30,bachelors,0.10309278350515463
3143,3568,female,0,30-45,bachelors,0.08352668213457076
3144,2697,female,1,30-45,hs,0.11764705882352941
3145,4004,male,0,30-45,bachelors,0.3933333333333333
3146,2679,male,0,18-30,bachelors,0.09176470588235294
3147,2293,male,0,18-30,professional,0.09302325581395349
3148,268,male,0,18-30,bachelors,0.0891304347826087
3149,3875,female,1,18-30,bachelors,0.06235565819861432
3150,1821,female,0,45-60,professional,0.28019323671497587
3151,871,female,0,30-45,professional,0.14351851851851852
3152,3933,male,0,18-30,professional,0.10778443113772455
3153,885,male,0,18-30,professional,0.15418502202643172
3154,2963,male,0,,bachelors,0.09069767441860466
3155,2881,male,0,18-30,bachelors,0.10344827586206896
3156,3540,male,0,45-60,hs,0.15060240963855423
3157,4106,male,0,18-30,hs,0.09069767441860466
3158,2647,male,0,18-30,hs,0.18685121107266436
3159,3717,female,0,18-30,professional,0.08816705336426914
3160,954,male,0,18-30,professional,0.15283842794759825
3161,3124,male,1,30-45,hs,0.1415525114155251
3162,2115,male,0,18-30,bachelors,0.10672853828306264
3163,1248,female,0,18-30,bachelors,0.24528301886792453
3164,3490,male,0,18-30,hs,0.08018867924528301
3165,2070,male,0,30-45,bachelors,0.08637873754152824
3166,3589,female,0,18-30,professional,0.12268518518518519
3167,1388,male,0,18-30,bachelors,0.14186046511627906
3168,919,female,0,18-30,hs,0.08604651162790698
3169,700,female,0,18-30,hs,0.3333333333333333
3170,2797,male,0,18-30,hs,0.16470588235294117
3171,2264,female,0,30-45,bachelors,0.16400911161731208
3172,3882,female,0,18-30,bachelors,0.14216867469879518
3173,2004,female,0,30-45,masters,0.1752988047808765
3174,1277,female,0,30-45,bachelors,0.10514018691588785
3175,3311,male,0,30-45,bachelors,0.06775700934579439
3176,3451,male,0,18-30,hs,0.10747663551401869
3177,2167,male,0,18-30,bachelors,0.09767441860465116
3178,2543,male,0,18-30,professional,0.12093023255813953
3179,3718,female,1,30-45,hs,0.23529411764705882
3180,155,female,0,30-45,hs,0.0912863070539419
3181,3480,male,0,18-30,professional,0.12705882352941175
3182,4299,male,0,18-30,hs,0.25
3183,2061,male,0,18-30,bachelors,0.05057471264367816
3184,4169,female,1,30-45,professional,0.14657210401891252
3185,2477,male,1,30-45,hs,0.17090069284064666
3186,3739,male,0,18-30,hs,0.06619385342789598
3187,3656,male,0,30-45,hs,0.23529411764705882
3188,2361,female,0,18-30,masters,0.13926940639269406
3189,4162,female,1,30-45,bachelors,0.10185185185185185
3190,3998,female,0,18-30,bachelors,0.16623376623376623
3191,3453,male,0,30-45,hs,0.11682242990654206
3192,3594,female,1,30-45,bachelors,0.12215909090909091
3193,2667,male,0,30-45,bachelors,0.11483253588516747
3194,3669,female,1,45-60,bachelors,0.2608695652173913
3195,3152,male,0,18-30,hs,0.16473317865429235
3196,4039,male,0,18-30,hs,0.14651162790697675
3197,3097,male,1,18-30,bachelors,0.08314087759815242
3198,4163,male,0,30-45,some,0.11627906976744186
3199,1837,female,1,18-30,bachelors,0.2684085510688836
3200,3950,male,0,30-45,masters,0.06791569086651054
3201,4101,male,0,18-30,masters,0.10352941176470588
3202,3370,male,0,18-30,hs,0.02968036529680365
3203,2545,female,0,18-30,bachelors,0.059490084985835696
3204,3780,male,1,18-30,bachelors,0.08705882352941176
3205,3971,male,0,18-30,bachelors,0.16393442622950818
3206,3951,male,0,18-30,hs,0.23820754716981132
3207,3741,male,0,18-30,hs,0.07852193995381063
3208,4189,female,0,18-30,hs,0.12643678160919541
3209,2601,male,0,18-30,hs,0.22535211267605634
3210,3096,male,0,18-30,bachelors,0.07425742574257425
3211,2075,female,0,30-45,bachelors,0.05357142857142857
3212,2180,female,0,30-45,hs,0.2028169014084507
3213,2885,male,0,18-30,bachelors,0.16
3214,307,female,0,30-45,professional,0.22198275862068967
3215,1387,male,1,30-45,masters,0.13023255813953488
3216,1510,male,0,18-30,bachelors,0.10545454545454545
3217,4235,female,0,18-30,hs,0.13675213675213677
3218,3158,male,0,18-30,bachelors,0.12471131639722864
3219,2932,female,0,Under 18,hs,0.11904761904761904
3220,4078,male,0,30-45,bachelors,0.17647058823529413
3221,2410,female,0,18-30,bachelors,0.10046728971962617
3222,3463,female,1,18-30,bachelors,0.1966824644549763
3223,2032,male,0,18-30,bachelors,0.11316397228637413
3224,2849,female,1,30-45,bachelors,0.0855106888361045
3225,1225,male,0,30-45,hs,0.14253897550111358
3226,1120,male,0,30-45,masters,0.18009478672985782
3227,4071,male,0,18-30,bachelors,0.08287292817679558
3228,3797,male,0,18-30,bachelors,0.08644859813084112
