,worker_id,gender,english_first_language,age_group,education
2458,3965,female,0,18-30,bachelors
2459,3334,male,0,30-45,masters
2460,3419,female,1,,masters
2461,1043,female,0,18-30,hs
2462,2924,male,0,30-45,professional
2463,2739,female,0,18-30,hs
2464,223,male,0,18-30,professional
2465,1213,male,0,18-30,bachelors
2466,941,male,1,18-30,bachelors
2467,1360,female,0,18-30,professional
2468,817,male,0,30-45,bachelors
2469,1428,male,0,30-45,bachelors
2470,2856,male,0,30-45,masters
2471,2119,male,0,45-60,masters
2472,1433,male,0,18-30,bachelors
2473,1227,male,0,18-30,masters
2474,2122,female,0,18-30,bachelors
2475,1180,male,0,18-30,bachelors
2476,3994,male,0,30-45,professional
2477,1485,male,0,18-30,professional
2478,901,male,0,18-30,bachelors
2479,1486,female,0,18-30,hs
2480,2886,female,0,30-45,professional
2481,1530,female,0,18-30,hs
2482,2904,female,0,18-30,bachelors
2483,3434,male,0,18-30,hs
2484,3445,male,0,18-30,hs
2485,1452,male,0,18-30,bachelors
2486,2905,male,1,18-30,hs
2487,2255,male,1,Under 18,bachelors
2488,3705,male,0,30-45,masters
2489,2265,male,0,30-45,professional
2490,3995,female,0,18-30,hs
2491,1109,male,0,18-30,hs
2492,2457,female,0,30-45,hs
2493,1108,male,0,18-30,hs
2494,1534,female,0,18-30,bachelors
2495,1897,male,0,18-30,hs
2496,3076,female,0,18-30,bachelors
2497,2040,female,0,,bachelors
2498,3871,male,0,18-30,professional
2499,3077,female,0,18-30,bachelors
2500,2631,male,0,30-45,hs
2501,3785,female,0,18-30,bachelors
2502,1275,male,0,18-30,bachelors
2503,2396,male,0,30-45,masters
2504,3746,male,0,18-30,hs
2505,1162,male,0,18-30,bachelors
2506,2640,male,0,18-30,professional
2507,3349,female,0,30-45,bachelors
2508,3577,male,1,18-30,bachelors
2509,890,male,0,18-30,hs
2510,704,male,0,18-30,professional
2511,162,female,1,18-30,bachelors
2512,2654,female,0,30-45,hs
2513,3710,female,1,18-30,hs
2514,3163,male,0,18-30,masters
2515,1835,male,1,18-30,bachelors
2516,682,female,0,45-60,bachelors
2517,3700,male,0,18-30,bachelors
2518,4164,male,0,30-45,bachelors
2519,3560,female,0,30-45,masters
2520,208,male,0,18-30,hs
2521,3491,female,1,18-30,hs
2522,1584,male,0,18-30,hs
2523,2371,male,0,30-45,hs
2524,2397,male,1,18-30,bachelors
2525,1634,female,0,Under 18,hs
2526,2752,male,0,30-45,bachelors
2527,2299,male,1,18-30,bachelors
2528,2511,female,1,Under 18,hs
2529,2788,female,0,Under 18,hs
2530,4063,female,0,18-30,bachelors
2531,1912,male,0,18-30,bachelors
2532,1537,male,0,18-30,hs
2533,3906,female,1,18-30,bachelors
2534,3517,female,1,18-30,masters
2535,3400,male,1,30-45,bachelors
2536,4286,male,0,30-45,bachelors
2537,3931,female,1,18-30,bachelors
2538,2176,female,1,30-45,hs
2539,1886,male,0,18-30,bachelors
2540,2494,male,0,30-45,masters
2541,1757,male,0,18-30,bachelors
2542,1804,male,0,30-45,bachelors
2543,1185,female,0,30-45,bachelors
2544,2681,male,0,30-45,masters
2545,2725,male,0,18-30,bachelors
2546,1572,male,0,18-30,bachelors
2547,3177,male,0,18-30,bachelors
2548,584,male,0,30-45,masters
2549,1590,male,1,18-30,bachelors
2550,1702,male,1,18-30,masters
2551,3442,male,1,18-30,hs
2552,559,female,0,18-30,hs
2553,2243,female,0,18-30,bachelors
2554,148,male,1,18-30,bachelors
2555,2487,female,1,30-45,bachelors
2556,2590,male,1,30-45,masters
2557,1372,male,0,18-30,bachelors
2558,4034,female,1,18-30,bachelors
2559,2593,male,1,30-45,masters
2560,1021,male,0,18-30,hs
2561,657,female,0,18-30,professional
2562,1987,male,0,18-30,bachelors
2563,1348,male,0,30-45,bachelors
2564,382,male,0,Under 18,hs
2565,3399,male,1,18-30,masters
2566,1772,male,0,,hs
2567,2318,male,0,30-45,hs
2568,2501,male,1,18-30,professional
2569,2308,male,0,18-30,hs
2570,2854,female,0,45-60,masters
2571,1704,female,1,30-45,masters
2572,2983,female,0,18-30,bachelors
2573,2840,female,1,18-30,bachelors
2574,2456,male,0,18-30,bachelors
2575,2113,male,0,30-45,hs
2576,3673,male,1,30-45,bachelors
2577,943,female,0,18-30,hs
2578,3545,male,1,18-30,bachelors
2579,1733,male,1,18-30,bachelors
2580,3446,male,1,18-30,some
2581,369,male,0,18-30,hs
2582,2387,male,0,18-30,bachelors
2583,808,male,0,30-45,some
2584,2352,female,0,18-30,bachelors
2585,226,male,0,30-45,hs
2586,1555,female,0,30-45,bachelors
2587,3533,male,0,30-45,bachelors
2588,1566,male,0,18-30,masters
2589,3009,male,0,Under 18,some
2590,1063,male,0,18-30,bachelors
2591,1352,male,0,18-30,bachelors
2592,4012,female,0,18-30,masters
2593,4082,female,1,18-30,bachelors
2594,2597,male,1,18-30,hs
2595,1166,male,0,18-30,hs
2596,2079,female,0,45-60,hs
2597,2334,male,1,18-30,hs
2598,4228,male,0,Under 18,masters
2599,1321,male,0,18-30,some
2600,1782,male,0,18-30,hs
2601,3996,female,1,18-30,hs
2602,1716,male,0,30-45,bachelors
2603,1201,female,0,,doctorate
2604,1635,male,0,18-30,hs
2605,1867,female,0,18-30,professional
2606,3407,male,1,30-45,bachelors
2607,1547,male,0,18-30,masters
2608,3134,male,1,30-45,hs
2609,2902,female,1,30-45,bachelors
2610,3575,female,0,18-30,masters
2611,1896,female,1,30-45,masters
2612,1649,male,0,18-30,bachelors
2613,1847,male,0,30-45,bachelors
2614,2400,male,0,18-30,hs
2615,2169,female,0,18-30,bachelors
2616,2793,male,0,Under 18,none
2617,2657,male,1,18-30,bachelors
2618,3853,female,0,30-45,bachelors
2619,2259,male,1,18-30,bachelors
2620,1913,female,0,18-30,hs
2621,3580,male,1,30-45,professional
2622,3744,female,1,30-45,professional
2623,1769,male,1,18-30,masters
2624,3164,male,1,18-30,bachelors
2625,3198,male,0,30-45,bachelors
2626,3584,female,1,30-45,masters
2627,3769,male,1,18-30,bachelors
2628,3346,female,1,30-45,hs
2629,3987,female,0,30-45,bachelors
2630,3935,male,0,30-45,bachelors
2631,455,male,0,30-45,bachelors
2632,2508,female,0,30-45,professional
2633,3053,male,0,30-45,bachelors
2634,1809,male,0,18-30,professional
2635,8,male,0,18-30,hs
2636,960,female,0,18-30,bachelors
2637,2672,male,0,18-30,hs
2638,4089,male,0,18-30,professional
2639,667,male,0,18-30,bachelors
2640,2515,female,0,30-45,hs
2641,923,male,0,18-30,bachelors
2642,2027,male,0,30-45,professional
2643,4077,male,0,18-30,masters
2644,2185,female,1,18-30,bachelors
2645,10,female,0,30-45,professional
2646,3628,male,0,18-30,bachelors
2647,617,male,0,30-45,hs
2648,2000,male,0,30-45,professional
2649,2324,male,0,18-30,doctorate
2650,367,male,0,18-30,hs
2651,1543,male,0,18-30,hs
2652,2252,male,0,30-45,bachelors
2653,3757,male,0,18-30,professional
2654,2796,male,0,18-30,hs
2655,2319,male,0,30-45,professional
2656,2110,female,1,18-30,bachelors
2657,2123,male,1,18-30,bachelors
2658,3791,male,0,30-45,bachelors
2659,1350,male,1,18-30,bachelors
2660,1186,male,0,18-30,professional
2661,2390,male,0,30-45,masters
2662,1435,male,0,30-45,bachelors
2663,3719,male,0,18-30,hs
2664,3678,male,0,18-30,bachelors
2665,4242,male,0,18-30,bachelors
2666,370,male,0,18-30,professional
2667,2829,male,0,18-30,hs
2668,896,male,1,18-30,bachelors
2669,1145,male,0,18-30,bachelors
2670,2292,male,0,18-30,bachelors
2671,2798,male,0,30-45,hs
2672,1313,male,0,18-30,hs
2673,1729,male,0,18-30,hs
2674,2818,female,0,18-30,masters
2675,2588,male,0,18-30,hs
2676,505,male,0,30-45,hs
2677,4253,female,0,30-45,bachelors
2678,3070,male,0,45-60,professional
2679,2819,male,0,30-45,hs
2680,4079,male,0,30-45,professional
2681,2148,male,1,18-30,masters
2682,1915,male,1,18-30,bachelors
2683,3307,male,0,18-30,bachelors
2684,476,male,0,30-45,hs
2685,1888,male,0,18-30,bachelors
2686,2785,male,0,45-60,some
2687,2088,male,0,18-30,some
2688,3917,female,0,18-30,hs
2689,1457,male,0,18-30,bachelors
2690,4187,female,0,18-30,masters
2691,2794,female,0,18-30,professional
2692,3248,female,0,18-30,bachelors
2693,1626,male,0,30-45,masters
2694,2280,male,0,30-45,professional
2695,822,male,0,30-45,hs
2696,2044,male,0,18-30,masters
2697,3714,male,0,18-30,bachelors
2698,3651,female,0,18-30,bachelors
2699,4197,female,0,45-60,masters
2700,1693,male,0,30-45,bachelors
2701,3784,male,0,30-45,hs
2702,3588,female,0,30-45,bachelors
2703,1627,female,0,18-30,masters
2704,293,male,1,18-30,bachelors
2705,456,male,0,18-30,professional
2706,3085,male,0,30-45,hs
2707,1745,male,0,18-30,hs
2708,2117,male,0,18-30,bachelors
2709,1953,male,0,18-30,bachelors
2710,4237,male,1,30-45,bachelors
2711,2272,male,1,18-30,professional
2712,4161,male,0,30-45,bachelors
2713,1997,male,0,18-30,bachelors
2714,4015,male,0,18-30,hs
2715,2047,female,0,30-45,bachelors
2716,1480,female,0,30-45,bachelors
2717,856,female,0,30-45,bachelors
2718,2144,female,0,30-45,masters
2719,631,male,0,30-45,bachelors
2720,1975,male,1,30-45,bachelors
2721,514,male,0,18-30,bachelors
2722,2035,male,0,18-30,masters
2723,2551,male,0,,bachelors
2724,4092,female,1,30-45,hs
2725,4055,male,0,18-30,hs
2726,2378,male,1,18-30,bachelors
2727,3459,male,0,18-30,hs
2728,1860,male,0,30-45,professional
2729,2168,male,0,30-45,masters
2730,3558,male,1,30-45,doctorate
2731,824,female,1,45-60,bachelors
2732,1750,male,0,45-60,masters
2733,2650,male,0,30-45,some
2734,3479,male,0,30-45,some
2735,3023,male,0,30-45,professional
2736,3196,male,1,18-30,masters
2737,2580,male,1,30-45,hs
2738,2625,male,0,30-45,hs
2739,3638,male,0,45-60,hs
2740,3659,female,0,18-30,hs
2741,2502,female,0,18-30,professional
2742,1312,male,1,Under 18,hs
2743,745,female,0,45-60,masters
2744,266,male,0,18-30,bachelors
2745,3862,male,0,18-30,bachelors
2746,3973,male,0,30-45,masters
2747,1654,male,0,18-30,professional
2748,3367,male,1,30-45,professional
2749,759,male,0,45-60,masters
2750,2972,male,0,18-30,hs
2751,2910,male,0,18-30,bachelors
2752,546,female,1,18-30,bachelors
2753,928,male,0,18-30,bachelors
2754,2613,female,1,18-30,some
2755,4054,male,0,18-30,bachelors
2756,2612,female,0,45-60,professional
2757,2129,male,0,18-30,professional
2758,661,female,0,30-45,bachelors
2759,2947,male,0,30-45,professional
2760,3868,male,0,18-30,bachelors
2761,1362,male,0,30-45,professional
2762,2741,male,1,Under 18,hs
2763,969,male,0,18-30,masters
2764,2763,male,0,30-45,professional
2765,3113,female,1,30-45,bachelors
2766,2519,male,0,45-60,bachelors
2767,2094,male,0,18-30,hs
2768,2604,male,1,30-45,hs
2769,3464,male,0,18-30,bachelors
2770,3531,male,1,18-30,bachelors
2771,1797,male,0,45-60,professional
2772,1578,female,0,18-30,bachelors
2773,705,male,0,18-30,professional
2774,4124,male,0,18-30,bachelors
2775,2066,male,0,30-45,bachelors
2776,669,female,0,18-30,bachelors
2777,2656,male,0,18-30,bachelors
2778,1869,male,0,30-45,hs
2779,2720,male,1,18-30,hs
2780,2641,male,0,30-45,hs
2781,1606,male,0,30-45,hs
2782,1400,female,0,45-60,hs
2783,2614,female,1,18-30,professional
2784,1216,male,0,30-45,hs
2785,3512,female,0,18-30,bachelors
2786,2133,male,0,18-30,bachelors
2787,4230,male,0,18-30,hs
2788,1657,male,0,18-30,some
2789,3140,male,0,18-30,bachelors
2790,2669,male,0,18-30,masters
2791,1212,male,0,30-45,masters
2792,363,male,0,18-30,bachelors
2793,2877,male,0,18-30,bachelors
2794,2283,male,0,30-45,hs
2795,2373,female,0,30-45,bachelors
2796,3498,male,0,30-45,hs
2797,3763,male,1,18-30,bachelors
2798,4216,male,0,30-45,professional
2799,3045,female,0,18-30,bachelors
2800,4198,male,0,30-45,professional
2801,3536,female,0,18-30,hs
2802,4202,male,0,30-45,hs
2803,224,male,0,18-30,bachelors
2804,3110,male,0,18-30,bachelors
2805,4080,female,0,Over 60,hs
2806,452,male,0,18-30,bachelors
2807,4300,female,1,18-30,bachelors
2808,3323,male,0,,masters
2809,2985,male,0,30-45,bachelors
2810,2611,female,0,18-30,hs
2811,2468,male,0,18-30,bachelors
2812,1942,male,0,18-30,bachelors
2813,2077,male,0,18-30,hs
2814,3379,male,0,30-45,bachelors
2815,2184,male,0,18-30,bachelors
2816,3733,female,0,18-30,bachelors
2817,523,female,0,,bachelors
2818,1245,male,1,30-45,bachelors
2819,3444,female,0,18-30,hs
2820,2056,male,0,18-30,bachelors
2821,3061,male,0,30-45,bachelors
2822,2892,female,0,18-30,masters
2823,2537,female,0,30-45,bachelors
2824,591,male,0,30-45,masters
2825,3595,male,0,18-30,masters
2826,654,male,0,30-45,professional
2827,1541,female,0,Under 18,some
2828,2771,male,0,18-30,professional
2829,3300,female,0,30-45,bachelors
2830,886,male,0,18-30,bachelors
2831,3364,male,0,18-30,bachelors
2832,2007,female,0,45-60,bachelors
2833,3565,male,0,30-45,bachelors
2834,3850,female,0,30-45,hs
2835,108,male,0,30-45,professional
2836,2498,female,0,30-45,bachelors
2837,3129,male,0,30-45,bachelors
2838,3262,male,0,30-45,professional
2839,361,male,1,30-45,bachelors
2840,3923,male,0,18-30,bachelors
2841,965,female,0,30-45,hs
2842,2465,male,0,18-30,masters
2843,1935,male,0,45-60,professional
2844,3692,male,0,18-30,professional
2845,3704,female,0,18-30,hs
2846,3772,male,1,18-30,some
2847,2024,male,0,18-30,bachelors
2848,2542,male,0,30-45,bachelors
2849,1364,male,0,18-30,hs
2850,2092,female,1,30-45,bachelors
2851,1374,male,0,30-45,bachelors
2852,3688,female,0,18-30,hs
2853,4027,male,0,18-30,doctorate
2854,4046,male,0,30-45,hs
2855,4052,female,1,30-45,bachelors
2856,1269,male,0,30-45,professional
2857,3468,male,0,30-45,bachelors
2858,3043,male,0,Under 18,hs
2859,1679,male,1,18-30,bachelors
2860,2759,male,0,18-30,hs
2861,589,male,0,30-45,professional
2862,1230,male,0,18-30,hs
2863,356,female,0,30-45,hs
2864,3612,male,0,30-45,hs
2865,2629,male,0,30-45,bachelors
2866,3822,female,0,45-60,hs
2867,4277,male,0,18-30,bachelors
2868,2313,male,0,30-45,hs
2869,2707,male,0,18-30,hs
2870,1671,male,1,18-30,bachelors
2871,3942,male,0,18-30,hs
2872,3695,female,1,30-45,bachelors
2873,2627,female,0,18-30,bachelors
2874,1667,female,0,30-45,bachelors
2875,949,female,0,30-45,hs
2876,567,male,0,18-30,bachelors
2877,1229,female,0,30-45,hs
2878,3728,male,1,18-30,doctorate
2879,3978,male,1,18-30,bachelors
2880,1575,female,1,18-30,hs
2881,1796,female,0,,masters
2882,3626,male,1,18-30,masters
2883,2270,male,0,30-45,bachelors
2884,4269,male,0,18-30,bachelors
2885,2407,male,0,30-45,bachelors
2886,4083,female,0,18-30,professional
2887,2548,male,0,18-30,bachelors
2888,2220,male,1,,bachelors
2889,2294,male,0,30-45,bachelors
2890,4248,male,0,18-30,masters
2891,1990,male,0,18-30,hs
2892,2158,male,0,45-60,professional
2893,1959,male,0,30-45,bachelors
2894,2057,male,1,18-30,hs
2895,1761,male,1,18-30,bachelors
2896,2944,male,0,30-45,masters
2897,756,male,0,30-45,masters
2898,3277,female,0,,bachelors
2899,2072,male,0,18-30,hs
2900,3174,female,0,18-30,bachelors
2901,2684,female,1,18-30,bachelors
2902,2715,female,0,18-30,bachelors
2903,2128,female,0,18-30,bachelors
2904,1749,female,0,18-30,bachelors
2905,3218,female,0,18-30,bachelors
2906,2912,male,0,,hs
2907,3877,female,0,18-30,masters
2908,3230,female,0,Under 18,some
2909,3398,female,0,18-30,bachelors
2910,3916,female,0,Under 18,hs
2911,3867,female,0,18-30,bachelors
2912,3214,female,0,18-30,hs
2913,2099,female,0,18-30,hs
2914,3798,female,0,18-30,hs
2915,2952,female,0,18-30,hs
2916,1766,female,0,,hs
2917,3204,female,0,Under 18,hs
2918,3208,female,1,Under 18,bachelors
2919,1838,male,0,18-30,bachelors
2920,3202,female,0,18-30,masters
2921,1685,female,0,18-30,hs
2922,2561,female,0,18-30,bachelors
2923,2349,female,0,18-30,hs
2924,3226,female,0,18-30,bachelors
2925,3809,male,0,18-30,some
2926,3866,female,1,18-30,bachelors
2927,1101,female,0,18-30,hs
2928,3211,female,0,18-30,hs
2929,2710,female,0,Under 18,some
2930,3227,female,0,18-30,bachelors
2931,3200,female,1,18-30,bachelors
2932,3216,female,0,18-30,hs
2933,3403,male,0,18-30,some
2934,3274,female,0,18-30,bachelors
2935,3210,female,0,18-30,some
2936,3217,female,0,18-30,bachelors
2937,3231,female,0,18-30,hs
2938,3229,female,0,18-30,hs
2939,1122,female,0,18-30,bachelors
2940,3199,female,0,18-30,hs
2941,3228,female,0,18-30,bachelors
2942,3381,male,0,Under 18,hs
2943,3880,female,0,,hs
2944,3219,female,0,,bachelors
2945,3796,female,1,18-30,bachelors
2946,2193,male,1,18-30,hs
2947,3224,female,1,18-30,bachelors
2948,3393,female,1,30-45,bachelors
2949,3582,male,0,Under 18,some
2950,392,female,0,18-30,bachelors
2951,2943,female,0,,some
2952,1095,female,0,18-30,bachelors
2953,4094,female,0,18-30,hs
2954,1271,male,0,18-30,bachelors
2955,4268,male,0,18-30,hs
2956,2285,male,0,18-30,bachelors
2957,4093,female,0,18-30,bachelors
2958,3119,female,0,18-30,hs
2959,3989,female,0,18-30,bachelors
2960,3358,male,0,18-30,some
2961,3362,male,0,18-30,masters
2962,2575,male,0,18-30,bachelors
2963,4185,male,0,Under 18,masters
2964,4159,male,1,30-45,bachelors
2965,3800,male,0,18-30,hs
2966,3414,female,0,18-30,bachelors
2967,2327,male,0,Under 18,hs
2968,2126,male,1,30-45,masters
2969,3967,female,0,18-30,hs
2970,2100,male,1,30-45,professional
2971,4031,male,0,Under 18,bachelors
2972,1097,male,1,18-30,professional
2973,3907,male,0,,professional
2974,2555,male,0,,professional
2975,471,male,0,18-30,professional
2976,2822,male,0,30-45,masters
2977,4133,male,0,Under 18,bachelors
2978,4218,male,1,18-30,hs
2979,4118,female,0,18-30,bachelors
2980,3316,male,0,18-30,hs
2981,4129,female,0,Under 18,bachelors
2982,827,male,0,18-30,bachelors
2983,3430,female,0,45-60,masters
2984,3833,male,0,18-30,hs
2985,3220,female,0,18-30,masters
2986,3276,female,0,18-30,masters
2987,4095,female,0,18-30,bachelors
2988,1249,female,0,18-30,bachelors
2989,3266,male,0,18-30,professional
2990,3252,female,0,18-30,bachelors
2991,1762,female,0,18-30,masters
2992,1582,male,1,18-30,hs
2993,3939,male,1,,hs
2994,3246,female,1,,bachelors
2995,3633,male,0,30-45,bachelors
2996,3268,male,0,18-30,hs
2997,3312,female,1,18-30,hs
2998,1244,female,1,18-30,bachelors
2999,828,male,1,18-30,hs
3000,1250,female,0,18-30,hs
3001,3920,male,1,18-30,hs
3002,2871,female,0,18-30,bachelors
3003,4271,female,0,,hs
3004,4284,female,0,18-30,hs
3005,3518,female,0,18-30,bachelors
3006,4114,female,0,18-30,hs
3007,4102,female,0,18-30,hs
3008,4120,female,0,18-30,hs
3009,4112,female,0,18-30,bachelors
3010,3981,female,0,18-30,masters
3011,4265,female,0,18-30,hs
3012,4139,female,0,18-30,hs
3013,3936,female,0,18-30,hs
3014,4115,female,0,18-30,hs
3015,3962,female,0,18-30,hs
3016,4296,male,0,30-45,bachelors
3017,4279,female,0,18-30,hs
3018,3831,male,0,,bachelors
3019,4274,male,1,18-30,bachelors
3020,3834,male,0,18-30,masters
3021,3037,female,0,18-30,bachelors
3022,3902,male,0,18-30,bachelors
3023,2844,male,0,,hs
3024,3925,male,0,18-30,hs
3025,3306,female,0,18-30,some
3026,4020,male,0,30-45,hs
3027,3021,female,0,18-30,bachelors
3028,3188,female,0,,bachelors
3029,3953,female,0,18-30,bachelors
3030,3835,female,0,18-30,hs
3031,1102,female,0,18-30,bachelors
3032,572,female,0,18-30,hs
3033,2358,female,0,18-30,hs
3034,3258,female,0,18-30,bachelors
3035,3251,female,0,18-30,bachelors
3036,3894,male,0,18-30,bachelors
3037,3244,female,0,18-30,hs
3038,3260,female,0,18-30,hs
3039,2897,female,0,18-30,bachelors
3040,3254,male,0,18-30,bachelors
3041,3383,female,0,18-30,hs
3042,28,female,0,30-45,bachelors
3043,3372,female,0,18-30,bachelors
3044,3465,female,1,18-30,bachelors
3045,3378,male,0,30-45,bachelors
3046,3898,male,0,,hs
3047,618,male,1,45-60,bachelors
3048,3387,male,0,18-30,bachelors
3049,4136,male,0,18-30,bachelors
3050,4229,male,1,45-60,hs
3051,2262,female,0,18-30,hs
3052,3976,male,0,18-30,bachelors
3053,4147,male,0,30-45,bachelors
3054,1978,male,0,18-30,bachelors
3055,3983,female,0,18-30,hs
3056,2862,male,0,18-30,bachelors
3057,2957,female,0,18-30,bachelors
3058,3354,female,0,18-30,hs
3059,3388,female,0,18-30,bachelors
3060,1479,female,0,30-45,masters
3061,3236,male,0,18-30,hs
3062,1806,male,0,,hs
3063,2533,female,0,18-30,hs
3064,3982,female,0,18-30,bachelors
3065,3957,male,1,18-30,bachelors
3066,1412,male,0,18-30,hs
3067,3384,male,0,18-30,bachelors
3068,3296,female,0,18-30,bachelors
3069,1499,female,0,18-30,bachelors
3070,3814,male,0,18-30,bachelors
3071,3314,male,0,18-30,hs
3072,2263,female,0,18-30,bachelors
3073,1982,male,0,18-30,bachelors
3074,3253,female,0,,masters
3075,2911,female,0,,hs
3076,3808,male,1,18-30,bachelors
3077,1580,female,0,18-30,hs
3078,2997,male,0,18-30,bachelors
3079,2863,male,1,,masters
3080,3956,male,0,18-30,hs
3081,3391,male,1,18-30,bachelors
3082,3371,male,1,18-30,bachelors
3083,3340,male,0,18-30,bachelors
3084,1563,male,0,18-30,hs
3085,3356,male,0,18-30,hs
3086,1376,male,1,18-30,hs
3087,4280,female,0,18-30,bachelors
3088,2817,male,0,18-30,hs
3089,3267,male,0,,masters
3090,3271,male,0,,masters
3091,3361,male,0,18-30,bachelors
3092,709,male,0,Under 18,some
3093,2413,female,1,Under 18,hs
3094,1011,male,1,18-30,bachelors
3095,3802,female,0,18-30,hs
3096,3350,female,1,18-30,bachelors
3097,4105,female,0,18-30,bachelors
3098,3405,male,1,Under 18,hs
3099,3960,male,0,18-30,bachelors
3100,3342,male,0,18-30,bachelors
3101,4177,male,0,18-30,bachelors
3102,3022,male,1,18-30,bachelors
3103,4000,male,1,18-30,hs
3104,4026,male,1,18-30,bachelors
3105,3999,female,1,18-30,bachelors
3106,4206,female,0,Over 60,bachelors
3107,3438,male,1,18-30,bachelors
3108,3185,male,0,18-30,hs
3109,3963,male,1,18-30,bachelors
3110,3347,male,0,18-30,bachelors
3111,4153,male,0,18-30,bachelors
3112,2331,female,0,18-30,bachelors
3113,3437,male,1,18-30,bachelors
3114,3337,male,0,18-30,bachelors
3115,3602,male,0,18-30,bachelors
3116,3410,male,0,18-30,bachelors
3117,4126,male,0,18-30,bachelors
3118,3166,male,0,18-30,bachelors
3119,2076,male,0,18-30,bachelors
3120,1398,male,0,18-30,bachelors
3121,4182,male,0,18-30,bachelors
3122,2001,female,0,30-45,hs
3123,1015,male,0,18-30,hs
3124,921,female,0,18-30,hs
3125,1222,female,1,30-45,bachelors
3126,3460,female,0,Over 60,professional
3127,1008,male,0,30-45,bachelors
3128,1839,male,0,18-30,masters
3129,4030,female,1,18-30,bachelors
3130,2721,female,0,45-60,hs
3131,2333,male,0,30-45,bachelors
3132,2898,female,0,18-30,professional
3133,3946,male,0,,bachelors
3134,4186,male,0,,hs
3135,3020,male,0,,hs
3136,3812,male,0,30-45,masters
3137,3321,male,0,Under 18,hs
3138,3861,female,0,Under 18,hs
3139,1147,female,1,30-45,hs
3140,359,female,0,18-30,bachelors
3141,2848,male,0,18-30,masters
3142,4171,male,0,18-30,bachelors
3143,3568,female,0,30-45,bachelors
3144,2697,female,1,30-45,hs
3145,4004,male,0,30-45,bachelors
3146,2679,male,0,18-30,bachelors
3147,2293,male,0,18-30,professional
3148,268,male,0,18-30,bachelors
3149,3875,female,1,18-30,bachelors
3150,1821,female,0,45-60,professional
3151,871,female,0,30-45,professional
3152,3933,male,0,18-30,professional
3153,885,male,0,18-30,professional
3154,2963,male,0,,bachelors
3155,2881,male,0,18-30,bachelors
3156,3540,male,0,45-60,hs
3157,4106,male,0,18-30,hs
3158,2647,male,0,18-30,hs
3159,3717,female,0,18-30,professional
3160,954,male,0,18-30,professional
3161,3124,male,1,30-45,hs
3162,2115,male,0,18-30,bachelors
3163,1248,female,0,18-30,bachelors
3164,3490,male,0,18-30,hs
3165,2070,male,0,30-45,bachelors
3166,3589,female,0,18-30,professional
3167,1388,male,0,18-30,bachelors
3168,919,female,0,18-30,hs
3169,700,female,0,18-30,hs
3170,2797,male,0,18-30,hs
3171,2264,female,0,30-45,bachelors
3172,3882,female,0,18-30,bachelors
3173,2004,female,0,30-45,masters
3174,1277,female,0,30-45,bachelors
3175,3311,male,0,30-45,bachelors
3176,3451,male,0,18-30,hs
3177,2167,male,0,18-30,bachelors
3178,2543,male,0,18-30,professional
3179,3718,female,1,30-45,hs
3180,155,female,0,30-45,hs
3181,3480,male,0,18-30,professional
3182,4299,male,0,18-30,hs
3183,2061,male,0,18-30,bachelors
3184,4169,female,1,30-45,professional
3185,2477,male,1,30-45,hs
3186,3739,male,0,18-30,hs
3187,3656,male,0,30-45,hs
3188,2361,female,0,18-30,masters
3189,4162,female,1,30-45,bachelors
3190,3998,female,0,18-30,bachelors
3191,3453,male,0,30-45,hs
3192,3594,female,1,30-45,bachelors
3193,2667,male,0,30-45,bachelors
3194,3669,female,1,45-60,bachelors
3195,3152,male,0,18-30,hs
3196,4039,male,0,18-30,hs
3197,3097,male,1,18-30,bachelors
3198,4163,male,0,30-45,some
3199,1837,female,1,18-30,bachelors
3200,3950,male,0,30-45,masters
3201,4101,male,0,18-30,masters
3202,3370,male,0,18-30,hs
3203,2545,female,0,18-30,bachelors
3204,3780,male,1,18-30,bachelors
3205,3971,male,0,18-30,bachelors
3206,3951,male,0,18-30,hs
3207,3741,male,0,18-30,hs
3208,4189,female,0,18-30,hs
3209,2601,male,0,18-30,hs
3210,3096,male,0,18-30,bachelors
3211,2075,female,0,30-45,bachelors
3212,2180,female,0,30-45,hs
3213,2885,male,0,18-30,bachelors
3214,307,female,0,30-45,professional
3215,1387,male,1,30-45,masters
3216,1510,male,0,18-30,bachelors
3217,4235,female,0,18-30,hs
3218,3158,male,0,18-30,bachelors
3219,2932,female,0,Under 18,hs
3220,4078,male,0,30-45,bachelors
3221,2410,female,0,18-30,bachelors
3222,3463,female,1,18-30,bachelors
3223,2032,male,0,18-30,bachelors
3224,2849,female,1,30-45,bachelors
3225,1225,male,0,30-45,hs
3226,1120,male,0,30-45,masters
3227,4071,male,0,18-30,bachelors
3228,3797,male,0,18-30,bachelors
3229,3940,male,0,18-30,some
3230,2226,male,1,18-30,hs
3231,1065,female,1,18-30,hs
3232,3915,male,0,18-30,masters
3233,3811,male,0,30-45,professional
3234,388,female,0,18-30,masters
3235,2624,female,0,18-30,masters
3236,2695,female,0,18-30,bachelors
3237,3292,male,1,,hs
3238,1763,male,0,18-30,bachelors
3239,3304,male,1,18-30,masters
3240,2277,male,0,18-30,bachelors
3241,2096,male,1,,hs
3242,3280,female,0,18-30,bachelors
3243,3225,male,0,18-30,bachelors
3244,2644,male,0,18-30,bachelors
3245,3201,female,0,18-30,bachelors
3246,1801,female,1,18-30,bachelors
